title,bestRating,ratingValue,ratingCount,country,date,budget,actors,link,ratingValue_qcut
Однажды в… Голливуде,10.0,7.654,535487.0,Китай,2019.0,"(90000000, '$')","['Леонардо ДиКаприо', 'Брэд Питт', 'Марго Робби', 'Эмиль Хирш', 'Маргарет Куэлли', 'Тимоти Олифант', 'Джулия Баттерз', 'Остин Батлер', 'Дакота Фаннинг', 'Брюс Дерн']",/film/1047883/,"(6.736, 7.654]"
Шоу Трумана,10.0,8.275,512457.0,США,1998.0,"(60000000, '$')","['Джим Керри', 'Лора Линни', 'Ноа Эммерих', 'Наташа МакЭлхоун', 'Эд Харрис', 'Холланд Тейлор', 'Брайан Дилейт', 'Пол Джаматти', 'Гарри Ширер', 'Филип Бейкер Холл']",/film/4541/,"(8.268, 8.464]"
Волк с Уолл-стрит,10.0,7.973,1116855.0,США,2013.0,"(100000000, '$')","['Леонардо ДиКаприо', 'Джона Хилл', 'Марго Робби', 'Кайл Чандлер', 'Роб Райнер', 'П.Дж. Бирн', 'Джон Бернтал', 'Кристин Милиоти', 'Жан Дюжарден', 'Мэттью МакКонахи']",/film/462682/,"(7.868, 7.986]"
В погоне за счастьем,10.0,8.26,377046.0,США,2006.0,"(55000000, '$')","['Уилл Смит', 'Джейден Смит', 'Тандиве Ньютон', 'Брайан Хау', 'Джеймс Карен', 'Дэн Кастелланета', 'Курт Фуллер', 'Такайо Фишер', 'Кевин Уэст', 'Джордж Чунг']",/film/104938/,"(8.206, 8.268]"
1+1,10.0,8.805,1582689.0,Франция,2011.0,"(9500000, '€')","['Франсуа Клюзе', 'Омар Си', 'Анн Ле Ни', 'Одри Флеро', 'Жозефин де Мо', 'Клотильд Молле', 'Альба Гайя Крагеде Беллуджи', 'Сирил Менди', 'Салимата Камате', 'Абса Дьяту Тур']",/film/535341/,"(8.672, 9.108]"
Хатико: Самый верный друг,10.0,8.35,491514.0,Великобритания,2008.0,"(16000000, '$')","['Ричард Гир', 'Джоан Аллен', 'Кэри-Хироюки Тагава', 'Сара Ремер', 'Джейсон Александер', 'Эрик Авари', 'Давиния МакФэдден', 'Робби Саблетт', 'Кевин ДеКосте', 'Роб Деньян']",/film/387556/,"(8.268, 8.464]"
Век Адалин,10.0,7.731,335524.0,Канада,2015.0,"(25000000, '$')","['Блейк Лайвли', 'Михил Хёйсман', 'Кэти Бейкер', 'Харрисон Форд', 'Эллен Бёрстин', 'Аманда Крю', 'Линда Бойд', 'Хью Росс', 'Ричард Хэрмон', 'Фульвио Чечере']",/film/522876/,"(7.654, 7.868]"
Одержимость,10.0,8.357,393069.0,США,2013.0,"(3300000, '$')","['Майлз Теллер', 'Дж.К. Симмонс', 'Пол Райзер', 'Мелисса Бенойст', 'Остин Стоуэлл', 'Нат Лэнг', 'Крис Малки', 'Дэймон Гаптон', 'Сюанн Споук', 'Макс Кэш']",/film/725190/,"(8.268, 8.464]"
Терминал,10.0,8.117,424623.0,США,2004.0,"(60000000, '$')","['Том Хэнкс', 'Кэтрин Зета-Джонс', 'Стэнли Туччи', 'Чи МакБрайд', 'Диего Луна', 'Бэрри Шебака Хенли', 'Кумар Паллана', 'Зои Салдана', 'Эдди Джонс', 'Джуд Чикколелла']",/film/6877/,"(8.093, 8.206]"
Человек дождя,10.0,8.242,355832.0,США,1988.0,"(25000000, '$')","['Дастин Хоффман', 'Том Круз', 'Валерия Голино', 'Джералд Р. Молен', 'Джек Мёрдок', 'Майкл Д. Робертс', 'Ральф Сеймур', 'Люсинда Дженни', 'Бонни Хант', 'Ким Робиллард']",/film/519/,"(8.206, 8.268]"
"Три билборда на границе Эббинга, Миссури",10.0,8.142,420501.0,США,2017.0,"(15000000, '$')","['Фрэнсис Макдорманд', 'Сэм Рокуэлл', 'Вуди Харрельсон', 'Лукас Хеджес', 'Калеб Лэндри Джонс', 'Эбби Корниш', 'Питер Динклэйдж', 'Джон Хоукс', 'Керри Кондон', 'Кларк Питерс']",/film/944098/,"(8.093, 8.206]"
Еще по одной,10.0,7.541,375148.0,Нидерланды,2020.0,,"['Мадс Миккельсен', 'Томас Бо Ларсен', 'Магнус Милланг', 'Ларс Ранте', 'Мария Бонневи', 'Хелена Рейнгор Нойманн', 'Суссе Вольд', 'Магнус Сьёруп', 'Силас Корнелиус Ван', 'Альберт Рудбек Линдхардт']",/film/1263705/,"(6.736, 7.654]"
Т-34,10.0,6.737,510295.0,Россия,2018.0,"(600000000, '₽')",['Винценц Кифер'],/film/930878/,"(6.736, 7.654]"
Чёрный лебедь,10.0,7.736,321292.0,США,2010.0,"(13000000, '$')","['Натали Портман', 'Мила Кунис', 'Венсан Кассель', 'Барбара Херши', 'Вайнона Райдер', 'Себастиан Стэн', 'Тоби Хемингуэй', 'Бенжамен Мильпье', 'Ксения Соло', 'Кристина Анапау']",/film/278273/,"(7.654, 7.868]"
Далласский клуб покупателей,10.0,7.899,385533.0,США,2013.0,"(5000000, '$')","['Мэттью МакКонахи', 'Дженнифер Гарнер', 'Джаред Лето', 'Денис О’Хэр', 'Стив Зан', 'Майкл О’Нил', 'Даллас Робертс', 'Гриффин Данн', 'Кевин О. Ранкин', 'Донна ДюПлантье']",/film/260162/,"(7.868, 7.986]"
Пролетая над гнездом кукушки,10.0,8.518,328655.0,США,1975.0,"(3000000, '$')","['Джек Николсон', 'Луиза Флетчер', 'Уилл Сэмпсон', 'Брэд Дуриф', 'Уильям Редфилд', 'Дэнни ДеВито', 'Кристофер Ллойд', 'Сидни Лэссик', 'Нэйтан Джордж', 'Винсент Скьявелли']",/film/336/,"(8.464, 8.672]"
Загадочная история Бенджамина Баттона,10.0,8.06,472109.0,США,2008.0,"(150000000, '$')","['Брэд Питт', 'Кейт Бланшетт', 'Джулия Ормонд', 'Тараджи П. Хенсон', 'Джейсон Флеминг', 'Джаред Харрис', 'Тильда Суинтон', 'Махершала Али', 'Эль Фаннинг', 'Элиас Котеас']",/film/81555/,"(8.03, 8.093]"
Побег из Шоушенка,10.0,9.108,928260.0,США,1994.0,"(25000000, '$')","['Тим Роббинс', 'Морган Фриман', 'Боб Гантон', 'Уильям Сэдлер', 'Клэнси Браун', 'Гил Беллоуз', 'Марк Ролстон', 'Джеймс Уитмор', 'Джеффри ДеМанн', 'Ларри Бранденбург']",/film/326/,"(8.672, 9.108]"
Изгой,10.0,8.253,352233.0,США,2000.0,"(90000000, '$')","['Том Хэнкс', 'Хелен Хант', 'Крис Нот', 'Ник Сирси', 'Дженифер Льюис', 'Пол Санчез', 'Лари Уайт', 'Леонид Ситер', 'Дэвид Брукс', 'Елена Попович']",/film/627/,"(8.206, 8.268]"
Игры разума,10.0,8.546,477465.0,США,2001.0,"(58000000, '$')","['Рассел Кроу', 'Эд Харрис', 'Дженнифер Коннелли', 'Кристофер Пламмер', 'Пол Беттани', 'Адам Голдберг', 'Джош Лукас', 'Энтони Рэпп', 'Джейсон Грей-Стенфорд', 'Джадд Хёрш']",/film/530/,"(8.464, 8.672]"
Список Шиндлера,10.0,8.843,479523.0,США,1993.0,"(22000000, '$')","['Лиам Нисон', 'Бен Кингсли', 'Рэйф Файнс', 'Кэролайн Гудолл', 'Эмбет Дэвидц', 'Йонатан Сэгаль', 'Малгоша Гебель', 'Шмуэль Леви', 'Марк Иванир', 'Беатриче Макола']",/film/329/,"(8.672, 9.108]"
Зеленая миля,10.0,9.073,899161.0,США,1999.0,"(60000000, '$')","['Том Хэнкс', 'Дэвид Морс', 'Бонни Хант', 'Майкл Кларк Дункан', 'Джеймс Кромуэлл', 'Майкл Джитер', 'Грэм Грин', 'Даг Хатчисон', 'Сэм Рокуэлл', 'Барри Пеппер']",/film/435/,"(8.672, 9.108]"
Джокер,10.0,7.978,561871.0,Канада,2019.0,"(55000000, '$')","['Хоакин Феникс', 'Роберт Де Ниро', 'Зази Битц', 'Фрэнсис Конрой', 'Бретт Каллен', 'Шей Уигэм', 'Билл Кэмп', 'Гленн Флешлер', 'Ли Гилл', 'Джош Пейс']",/film/1048334/,"(7.868, 7.986]"
Семь жизней,10.0,8.206,422042.0,США,2008.0,"(55000000, '$')","['Уилл Смит', 'Розарио Доусон', 'Вуди Харрельсон', 'Майкл Или', 'Барри Пеппер', 'Эльпидия Каррильо', 'Робин Ли', 'Джо Нуньес', 'Билл Смитрович', 'Тим Келлехер']",/film/395787/,"(8.093, 8.206]"
Дурак,10.0,8.087,397335.0,Россия,2014.0,"(1300000, '$')",,/film/808639/,"(8.03, 8.093]"
Вторая жизнь Уве,10.0,8.188,310090.0,Швеция,2015.0,,"['Рольф Лассгор', 'Бахар Парс', 'Филип Берг', 'Ида Энгволь', 'Тобиас Альмборг', 'Клас Вильегор', 'Катарина Ларссон', 'Бьорье Люндберг', 'Штефан Гёдикке', 'Юхан Видерберг']",/film/848894/,"(8.093, 8.206]"
Американская история X,10.0,8.296,345736.0,США,1998.0,"(20000000, '$')","['Эдвард Нортон', 'Эдвард Ферлонг', 'Беверли Д’Анджело', 'Дженнифер Лиен', 'Итан Сапли', 'Файруза Балк', 'Эйвери Брукс', 'Эллиотт Гулд', 'Стейси Кич', 'Уильям Расс']",/film/382/,"(8.268, 8.464]"
Форрест Гамп,10.0,8.918,826731.0,США,1994.0,"(55000000, '$')","['Том Хэнкс', 'Робин Райт', 'Салли Филд', 'Гэри Синиз', 'Майкелти Уильямсон', 'Майкл Коннер Хэмпфри', 'Ханна Р. Холл', 'Сэм Андерсон', 'Шиван Фэллон', 'Ребекка Уильямс']",/film/448/,"(8.672, 9.108]"
Паразиты,10.0,8.019,496309.0,Корея Южная,2019.0,"(11800000, '$')","['Сон Кан-хо', 'Ли Сон-гюн', 'Чо Ё-джон', 'Чхве У-щик', 'Пак Со-дам', 'Чан Хе-джин', 'Чон Джи-со', 'Чон Хён-джун', 'Ли Джон-ын', 'Пак Со-джун']",/film/1043758/,"(7.986, 8.03]"
Дневник памяти,10.0,8.247,361803.0,США,2004.0,"(29000000, '$')","['Райан Гослинг', 'Рэйчел Макадамс', 'Джеймс Гарнер', 'Джина Роулендс', 'Сэм Шепард', 'Джоан Аллен', 'Дэвид Торнтон', 'Джеймс Марсден', 'Кевин Коннолли', 'Тим Айви']",/film/3561/,"(8.206, 8.268]"
Огонь,10.0,7.79,331413.0,Россия,2020.0,"(550000000, '₽')",,/film/1183599/,"(7.654, 7.868]"
Великий Гэтсби,10.0,7.944,427763.0,США,2013.0,"(105000000, '$')","['Леонардо ДиКаприо', 'Тоби Магуайр', 'Кэри Маллиган', 'Джоэл Эдгертон', 'Айла Фишер', 'Джейсон Кларк', 'Элизабет Дебики', 'Каллэн МакОлифф', 'Джек Томпсон', 'Амитабх Баччан']",/film/463724/,"(7.868, 7.986]"
Пианист,10.0,8.464,343455.0,Германия,2002.0,"(35000000, '$')","['Эдриан Броуди', 'Эмилия Фокс', 'Даниэль Кальтаджироне', 'Эд Стоппард', 'Морин Липман', 'Фрэнк Финлей', 'Джессика Кейт Мейер', 'Джулия Рейнер', 'Томас Кречман', 'Михал Жебровский']",/film/355/,"(8.268, 8.464]"
Крестный отец 2,10.0,8.529,198913.0,США,1974.0,"(13000000, '$')","['Аль Пачино', 'Роберт Де Ниро', 'Дайан Китон', 'Роберт Дювалл', 'Джон Казале', 'Ли Страсберг', 'Майкл В. Гаццо', 'Талия Шайр', 'Г.Д. Спрэдлин', 'Гастоне Москин']",/film/327/,"(8.464, 8.672]"
Достучаться до небес,10.0,8.635,601447.0,Германия,1997.0,,"['Тиль Швайгер', 'Ян Йозеф Лиферс', 'Тьерри Ван Вервеке', 'Мориц Бляйбтрой', 'Хуб Стапель', 'Леонард Лансинк', 'Ральф Херфорт', 'Корнелия Фробёсс', 'Рутгер Хауэр', 'Вилли Томчик']",/film/32898/,"(8.464, 8.672]"
Умница Уилл Хантинг,10.0,8.084,223683.0,США,1997.0,"(10000000, '$')","['Мэтт Дэймон', 'Робин Уильямс', 'Бен Аффлек', 'Стеллан Скарсгард', 'Минни Драйвер', 'Кейси Аффлек', 'Коул Хаузер', 'Скотт Уильям Уинтерс', 'Джон Майтон', 'Рэйчел Маджоровски']",/film/539/,"(8.03, 8.093]"
